product_id,retailer_company,store_location,retailer_type,business_strategy,region,minimum_safe_price,supply_risk,optimal_price,elasticity,inventory_pressure,urgency_score,market_pressure,competitive_gap,retailer_type_encoded,business_strategy_encoded,region_encoded,event_score,target_E1_weight,target_E2_weight,target_E3_weight,target_E4_weight
SKU_1103,More Retail,Pune,standard,margin_first,rural,616.83,0.333,1258.816,-0.30941492,-0.115,0.0,0.71,50.15,1.0,2.0,2.0,0.0,0.3312206,0.1350147,0.14615682,0.3876079
SKU_1025,More Retail,Hyderabad,discount,volume_first,urban,17.05,0.98879606,31.174,-0.26742363,-0.232,0.0,0.678,0.0,0.0,0.0,0.0,0.0,0.3352623,0.22962025,0.120411076,0.3147064
SKU_1025,More Retail,Hyderabad,standard,balanced,suburban,17.05,0.127,31.174,-0.26742363,-1.0,1.0,0.678,0.0,1.0,1.0,1.0,0.0,0.17583384,0.16525954,0.38815418,0.27075246
SKU_1025,More Retail,Hyderabad,premium,margin_first,urban,17.05,0.127,31.174,-0.26742363,-0.232,0.0,0.678,2.9072073,2.0,2.0,0.0,0.0,0.28670543,0.13147591,0.20294651,0.37887213
SKU_1025,More Retail,Hyderabad,standard,margin_first,rural,17.05,0.127,31.174,-0.26742363,-0.232,0.0,0.678,0.0,1.0,2.0,2.0,0.0,0.34708175,0.15916298,0.1754888,0.31826648
SKU_1083,Reliance Retail,Mumbai,discount,volume_first,urban,72.45,0.9259129,127.504,-0.13975902,0.033,0.018,0.774,-0.64,0.0,0.0,0.0,0.0,0.31052443,0.21374036,0.11724083,0.35849437
SKU_1083,Reliance Retail,Mumbai,standard,balanced,suburban,72.45,0.207,127.504,-0.13975902,1.0,1.0,0.774,-0.64,1.0,1.0,1.0,0.0,0.17769502,0.14547125,0.35820055,0.31863317
SKU_1083,Reliance Retail,Mumbai,premium,margin_first,urban,72.45,0.207,127.504,-0.13975902,0.033,0.018,0.774,2.8857489,2.0,2.0,0.0,0.0,0.29464912,0.12067722,0.1999294,0.38474426
SKU_1083,Reliance Retail,Mumbai,standard,margin_first,rural,72.45,0.207,127.504,-0.13975902,0.033,0.018,0.774,-0.64,1.0,2.0,2.0,0.0,0.33295608,0.13636631,0.16219221,0.36848542
SKU_1050,Star Bazaar,Bengaluru,discount,volume_first,urban,22.7,0.8942873,37.258,-0.17630918,-0.454,0.484,0.66,1.52,0.0,0.0,0.0,0.0,0.28217214,0.1990231,0.1578971,0.36090767
SKU_1050,Star Bazaar,Bengaluru,standard,balanced,suburban,22.7,0.114,37.258,-0.17630918,-1.0,1.0,0.66,1.52,1.0,1.0,1.0,0.0,0.1562356,0.14423415,0.35030407,0.3492262
SKU_1050,Star Bazaar,Bengaluru,premium,margin_first,urban,22.7,0.114,37.258,-0.17630918,-0.454,0.484,0.66,-2.7266357,2.0,2.0,0.0,0.0,0.26821336,0.11914987,0.25786588,0.3547709
SKU_1050,Star Bazaar,Bengaluru,standard,margin_first,rural,22.7,0.114,37.258,-0.17630918,-0.454,0.484,0.66,1.52,1.0,2.0,2.0,0.0,0.28374818,0.12605098,0.21488176,0.3753191
SKU_1076,More Retail,Hyderabad,discount,volume_first,urban,77.63,0.96663606,147.121,-0.19154482,-0.071,0.0,0.687,1.22,0.0,0.0,0.0,0.0,0.30638728,0.20883079,0.111280404,0.37350154
SKU_1076,More Retail,Hyderabad,standard,balanced,suburban,77.63,0.254,147.121,-0.19154482,1.0,1.0,0.687,1.22,1.0,1.0,1.0,0.0,0.17863595,0.14187273,0.34261838,0.33687294
SKU_1076,More Retail,Hyderabad,premium,margin_first,urban,77.63,0.254,147.121,-0.19154482,-0.071,0.0,0.687,-2.8906183,2.0,2.0,0.0,0.0,0.3054721,0.124226354,0.19839533,0.3719062
SKU_1076,More Retail,Hyderabad,standard,margin_first,rural,77.63,0.254,147.121,-0.19154482,-0.071,0.0,0.687,1.22,1.0,2.0,2.0,0.0,0.32717028,0.13305035,0.1517769,0.38800246
SKU_1026,More Retail,Hyderabad,discount,volume_first,urban,22.24,0.95438313,37.31,-0.2183531,-0.235,0.0,0.615,1.09,0.0,0.0,0.0,0.0,0.3103787,0.21409404,0.11343685,0.3620904
SKU_1026,More Retail,Hyderabad,standard,balanced,suburban,22.24,0.141,37.31,-0.2183531,1.0,1.0,0.615,1.09,1.0,1.0,1.0,0.0,0.16455168,0.14942695,0.35730278,0.32871857
SKU_1026,More Retail,Hyderabad,premium,margin_first,urban,22.24,0.141,37.31,-0.2183531,-0.235,0.0,0.615,-1.9788206,2.0,2.0,0.0,0.0,0.29275623,0.13005641,0.20519611,0.37199125
SKU_1026,More Retail,Hyderabad,standard,margin_first,rural,22.24,0.141,37.31,-0.2183531,-0.235,0.0,0.615,1.09,1.0,2.0,2.0,0.0,0.31822246,0.14136973,0.15931834,0.38108948
SKU_1008,More Retail,Hyderabad,discount,volume_first,urban,28.16,0.9170303,51.831,-0.30603284,-0.461,0.0,0.692,1.58,0.0,0.0,0.0,0.0,0.2969951,0.21273503,0.11066041,0.37960947
SKU_1008,More Retail,Hyderabad,standard,balanced,suburban,28.16,0.088,51.831,-0.30603284,1.0,1.0,0.692,1.58,1.0,1.0,1.0,0.0,0.15024051,0.15013525,0.34777895,0.3518453
SKU_1008,More Retail,Hyderabad,premium,margin_first,urban,28.16,0.088,51.831,-0.30603284,-0.461,0.0,0.692,-1.7711873,2.0,2.0,0.0,0.0,0.27969697,0.13414942,0.20360635,0.38254726
SKU_1008,More Retail,Hyderabad,standard,margin_first,rural,28.16,0.088,51.831,-0.30603284,-0.461,0.0,0.692,1.58,1.0,2.0,2.0,0.0,0.29697284,0.14243534,0.154416,0.40617582
SKU_1037,Spencer's,Hyderabad,discount,volume_first,urban,16.63,0.8609505,30.55,-0.1781588,-0.151,0.0,0.67,1.42,0.0,0.0,0.0,0.0,0.29337347,0.21071377,0.11260508,0.3833077
SKU_1037,Spencer's,Hyderabad,standard,balanced,suburban,16.63,0.191,30.55,-0.1781588,1.0,1.0,0.67,1.42,1.0,1.0,1.0,0.0,0.16803083,0.14202721,0.34470582,0.34523612
SKU_1037,Spencer's,Hyderabad,premium,margin_first,urban,16.63,0.191,30.55,-0.1781588,-0.151,0.0,0.67,2.833573,2.0,2.0,0.0,0.0,0.29778197,0.12549414,0.2016517,0.37507218
SKU_1037,Spencer's,Hyderabad,standard,margin_first,rural,16.63,0.191,30.55,-0.1781588,-0.151,0.0,0.67,1.42,1.0,2.0,2.0,0.0,0.31598753,0.13316649,0.15284295,0.39800304
SKU_1043,Spencer's,Kolkata,discount,volume_first,urban,26.35,0.92585903,46.384,-0.11654783,-0.61,0.0,0.464,0.77,0.0,0.0,0.0,0.0,0.3224497,0.22084461,0.11959402,0.33711162
SKU_1043,Spencer's,Kolkata,standard,balanced,suburban,26.35,0.254,46.384,-0.11654783,1.0,1.0,0.464,0.77,1.0,1.0,1.0,0.0,0.19307739,0.1490694,0.3703166,0.2875366
SKU_1043,Spencer's,Kolkata,premium,margin_first,urban,26.35,0.254,46.384,-0.11654783,-0.61,0.0,0.464,-1.9735377,2.0,2.0,0.0,0.0,0.318922,0.12525769,0.20713064,0.34868965
SKU_1043,Spencer's,Kolkata,standard,margin_first,rural,26.35,0.254,46.384,-0.11654783,-0.61,0.0,0.464,0.77,1.0,2.0,2.0,0.0,0.35801247,0.1406106,0.16608484,0.33529207
SKU_1028,Spencer's,Chennai,discount,volume_first,urban,28.24,0.9559561,43.082,-0.1993751,-0.355,0.0,0.596,0.39,0.0,0.0,0.0,0.0,0.32726714,0.22465461,0.11951303,0.3285652
SKU_1028,Spencer's,Chennai,standard,balanced,suburban,28.24,0.289,43.082,-0.1993751,-1.0,1.0,0.596,0.39,1.0,1.0,1.0,0.0,0.19970001,0.15351424,0.36965686,0.2771289
SKU_1028,Spencer's,Chennai,premium,margin_first,urban,28.24,0.289,43.082,-0.1993751,-0.355,0.0,0.596,2.4264774,2.0,2.0,0.0,0.0,0.3149631,0.12568666,0.20001286,0.3593374
SKU_1028,Spencer's,Chennai,standard,margin_first,rural,28.24,0.289,43.082,-0.1993751,-0.355,0.0,0.596,0.39,1.0,2.0,2.0,0.0,0.36539018,0.14580968,0.16573991,0.3230602
SKU_1043,Blinkit,Pune,discount,volume_first,urban,26.35,0.89426386,46.384,-0.11654783,0.039,0.008,0.457,1.78,0.0,0.0,0.0,0.0,0.30640936,0.21335894,0.11646462,0.3637671
SKU_1043,Blinkit,Pune,standard,balanced,suburban,26.35,0.254,46.384,-0.11654783,1.0,1.0,0.457,1.78,1.0,1.0,1.0,0.0,0.18441984,0.14238517,0.3537117,0.31948328
SKU_1043,Blinkit,Pune,premium,margin_first,urban,26.35,0.254,46.384,-0.11654783,0.039,0.008,0.457,-2.882905,2.0,2.0,0.0,0.0,0.31894088,0.1252651,0.20832658,0.34746742
SKU_1043,Blinkit,Pune,standard,margin_first,rural,26.35,0.254,46.384,-0.11654783,0.039,0.008,0.457,1.78,1.0,2.0,2.0,0.0,0.33900443,0.13314512,0.15852499,0.36932546
SKU_1102,Blinkit,Ahmedabad,discount,volume_first,urban,549.98,0.89219075,999.401,-0.32558325,-0.648,1.0,0.786,39.87,0.0,0.0,0.0,0.0,0.26170087,0.1906874,0.19757964,0.3500321
SKU_1102,Blinkit,Ahmedabad,standard,balanced,suburban,549.98,0.214,999.401,-0.32558325,-1.0,1.0,0.786,39.87,1.0,1.0,1.0,0.0,0.16719341,0.14540441,0.33448976,0.35291243
SKU_1102,Blinkit,Ahmedabad,premium,margin_first,urban,549.98,0.214,999.401,-0.32558325,-0.648,1.0,0.786,1.7103391,2.0,2.0,0.0,0.0,0.2568936,0.11381739,0.29364863,0.33564037
SKU_1102,Blinkit,Ahmedabad,standard,margin_first,rural,549.98,0.214,999.401,-0.32558325,-0.648,1.0,0.786,39.87,1.0,2.0,2.0,0.0,0.27011335,0.11967443,0.2572998,0.35291243
SKU_1048,Spencer's,Pune,discount,volume_first,urban,13.43,0.90133274,21.58,-0.111606434,-0.604,0.23,0.705,-0.55,0.0,0.0,0.0,0.0,0.30552232,0.21172348,0.14117633,0.34157786
SKU_1048,Spencer's,Pune,standard,balanced,suburban,13.43,0.236,21.58,-0.111606434,1.0,1.0,0.705,-0.55,1.0,1.0,1.0,0.0,0.1860428,0.14608255,0.36358336,0.3042913
SKU_1048,Spencer's,Pune,premium,margin_first,urban,13.43,0.236,21.58,-0.111606434,-0.604,0.23,0.705,-1.8309058,2.0,2.0,0.0,0.0,0.29380602,0.11648567,0.22479527,0.36491305
SKU_1048,Spencer's,Pune,standard,margin_first,rural,13.43,0.236,21.58,-0.111606434,-0.604,0.23,0.705,-0.55,1.0,2.0,2.0,0.0,0.33386394,0.13236749,0.19275847,0.3410101
SKU_1004,BigBasket,Hyderabad,discount,volume_first,urban,22.26,0.9401752,41.77663,-0.34536892,-0.305,0.0,0.769,-0.2,0.0,0.0,0.0,0.0,0.31966382,0.22809269,0.11768593,0.33455756
SKU_1004,BigBasket,Hyderabad,standard,balanced,suburban,22.26,0.161,41.77663,-0.34536892,1.0,1.0,0.769,-0.2,1.0,1.0,1.0,0.0,0.17489855,0.1624452,0.37109208,0.2915642
SKU_1004,BigBasket,Hyderabad,premium,margin_first,urban,22.26,0.161,41.77663,-0.34536892,-0.305,0.0,0.769,2.3195243,2.0,2.0,0.0,0.0,0.2858172,0.13238803,0.197563,0.38423178
SKU_1004,BigBasket,Hyderabad,standard,margin_first,rural,22.26,0.161,41.77663,-0.34536892,-0.305,0.0,0.769,-0.2,1.0,2.0,2.0,0.0,0.3372099,0.15619269,0.16649053,0.34010684
SKU_1006,More Retail,Hyderabad,discount,volume_first,urban,35.28,0.8771723,74.646,-0.32423338,-0.351,0.0,0.783,3.04,0.0,0.0,0.0,0.0,0.28888035,0.21211635,0.109922305,0.389081
SKU_1006,More Retail,Hyderabad,standard,balanced,suburban,35.28,0.061,74.646,-0.32423338,1.0,1.0,0.783,3.04,1.0,1.0,1.0,0.0,0.14367227,0.1495353,0.34415692,0.3626355
SKU_1006,More Retail,Hyderabad,premium,margin_first,urban,35.28,0.061,74.646,-0.32423338,-0.351,0.0,0.783,-1.5639745,2.0,2.0,0.0,0.0,0.2710975,0.13367856,0.20130292,0.39392105
SKU_1006,More Retail,Hyderabad,standard,margin_first,rural,35.28,0.061,74.646,-0.32423338,-0.351,0.0,0.783,3.04,1.0,2.0,2.0,0.0,0.28764123,0.14183629,0.15256244,0.41796005
SKU_1027,Reliance Retail,Hyderabad,discount,volume_first,urban,24.97,0.953296,46.527,-0.19470121,-0.103,0.0,0.537,1.7,0.0,0.0,0.0,0.0,0.30875543,0.2120247,0.11290639,0.3663135
SKU_1027,Reliance Retail,Hyderabad,standard,balanced,suburban,24.97,0.215,46.527,-0.19470121,1.0,1.0,0.537,1.7,1.0,1.0,1.0,0.0,0.17525944,0.14520271,0.35024947,0.3292884
SKU_1027,Reliance Retail,Hyderabad,premium,margin_first,urban,24.97,0.215,46.527,-0.19470121,-0.103,0.0,0.537,-1.5792205,2.0,2.0,0.0,0.0,0.3079164,0.12865959,0.2051799,0.3582441
SKU_1027,Reliance Retail,Hyderabad,standard,margin_first,rural,24.97,0.215,46.527,-0.19470121,-0.103,0.0,0.537,1.7,1.0,2.0,2.0,0.0,0.32709143,0.13667168,0.15568368,0.38055322
SKU_1056,DMart,Hyderabad,discount,volume_first,urban,8.64,0.8912721,15.041,-0.059196647,-0.38,0.0,0.674,0.23,0.0,0.0,0.0,0.0,0.3221827,0.2219057,0.12168027,0.33423135
SKU_1056,DMart,Hyderabad,standard,balanced,suburban,8.64,0.167,15.041,-0.059196647,1.0,1.0,0.674,0.23,1.0,1.0,1.0,0.0,0.18132709,0.15044631,0.3821125,0.2861141
SKU_1056,DMart,Hyderabad,premium,margin_first,urban,8.64,0.167,15.041,-0.059196647,-0.38,0.0,0.674,-1.7730937,2.0,2.0,0.0,0.0,0.2962012,0.11995998,0.20389502,0.3799438
SKU_1056,DMart,Hyderabad,standard,margin_first,rural,8.64,0.167,15.041,-0.059196647,-0.38,0.0,0.674,0.23,1.0,2.0,2.0,0.0,0.3503967,0.14190887,0.1722867,0.33540773
SKU_1035,Star Bazaar,Chennai,discount,volume_first,urban,52.51,0.8609805,104.845,-0.31898072,-0.031,0.0,0.666,-0.52,0.0,0.0,0.0,0.0,0.30854118,0.22827506,0.118424974,0.34475878
SKU_1035,Star Bazaar,Chennai,standard,balanced,suburban,52.51,0.142,104.845,-0.31898072,1.0,1.0,0.666,-0.52,1.0,1.0,1.0,0.0,0.17034236,0.16022415,0.36944452,0.29998896
SKU_1035,Star Bazaar,Chennai,premium,margin_first,urban,52.51,0.142,104.845,-0.31898072,-0.031,0.0,0.666,-1.5110503,2.0,2.0,0.0,0.0,0.2886107,0.1339369,0.20214878,0.37530363
SKU_1035,Star Bazaar,Chennai,standard,margin_first,rural,52.51,0.142,104.845,-0.31898072,-0.031,0.0,0.666,-0.52,1.0,2.0,2.0,0.0,0.33105913,0.15363613,0.16562894,0.3496758
SKU_1086,BigBasket,Kolkata,discount,volume_first,urban,365.46,0.88726944,536.276,-0.17503525,-0.234,0.0,0.484,-9.19,0.0,0.0,0.0,0.0,0.3039434,0.21511745,0.1150352,0.36590397
SKU_1086,BigBasket,Kolkata,standard,balanced,suburban,365.46,0.192,536.276,-0.17503525,-1.0,1.0,0.484,-9.19,1.0,1.0,1.0,0.0,0.17334247,0.14618449,0.35520998,0.32526305
SKU_1086,BigBasket,Kolkata,premium,margin_first,urban,365.46,0.192,536.276,-0.17503525,-0.234,0.0,0.484,2.765761,2.0,2.0,0.0,0.0,0.30787483,0.12947382,0.2083453,0.35430607
SKU_1086,BigBasket,Kolkata,standard,margin_first,rural,365.46,0.192,536.276,-0.17503525,-0.234,0.0,0.484,-9.19,1.0,2.0,2.0,0.0,0.32736176,0.13766886,0.15823752,0.37673187
SKU_1059,Spencer's,Ahmedabad,discount,volume_first,urban,17.83,0.8791537,32.526,-0.20766449,-0.255,0.0,0.599,-0.03,0.0,0.0,0.0,0.0,0.3267817,0.23390143,0.12421309,0.31510377
SKU_1059,Spencer's,Ahmedabad,standard,balanced,suburban,17.83,0.141,32.526,-0.20766449,-1.0,1.0,0.599,-0.03,1.0,1.0,1.0,0.0,0.18095087,0.1636727,0.39291152,0.2624649
SKU_1059,Spencer's,Ahmedabad,premium,margin_first,urban,17.83,0.141,32.526,-0.20766449,-0.255,0.0,0.599,1.821395,2.0,2.0,0.0,0.0,0.293767,0.12987664,0.20590459,0.37045175
SKU_1059,Spencer's,Ahmedabad,standard,margin_first,rural,17.83,0.141,32.526,-0.20766449,-0.255,0.0,0.599,-0.03,1.0,2.0,2.0,0.0,0.35558224,0.15720563,0.17802255,0.30918956
SKU_1014,Reliance Retail,Bengaluru,discount,volume_first,urban,102.58,0.92418325,177.19,-0.25725058,-0.563,0.0,0.828,5.61,0.0,0.0,0.0,0.0,0.29311773,0.207054,0.1088097,0.39101854
SKU_1014,Reliance Retail,Bengaluru,standard,balanced,suburban,102.58,0.155,177.19,-0.25725058,1.0,1.0,0.828,5.61,1.0,1.0,1.0,0.0,0.15777533,0.14298311,0.33707136,0.36217022
SKU_1014,Reliance Retail,Bengaluru,premium,margin_first,urban,102.58,0.155,177.19,-0.25725058,-0.563,0.0,0.828,-1.5058411,2.0,2.0,0.0,0.0,0.28354537,0.1269277,0.19680887,0.39271805
SKU_1014,Reliance Retail,Bengaluru,standard,margin_first,rural,102.58,0.155,177.19,-0.25725058,-0.563,0.0,0.828,5.61,1.0,2.0,2.0,0.0,0.30043942,0.13449024,0.1489536,0.41611677
SKU_1082,More Retail,Bengaluru,discount,volume_first,urban,69.22,0.8918318,102.622,-0.21190943,-0.681,1.0,0.721,-1.9,0.0,0.0,0.0,0.0,0.26489544,0.18850411,0.20002943,0.346571
SKU_1082,More Retail,Bengaluru,standard,balanced,suburban,69.22,0.168,102.622,-0.21190943,1.0,1.0,0.721,-1.9,1.0,1.0,1.0,0.0,0.16284421,0.14301126,0.3427744,0.35137013
SKU_1082,More Retail,Bengaluru,premium,margin_first,urban,69.22,0.168,102.622,-0.21190943,-0.681,1.0,0.721,1.9984461,2.0,2.0,0.0,0.0,0.25487268,0.11080095,0.3005574,0.333769
SKU_1082,More Retail,Bengaluru,standard,margin_first,rural,69.22,0.168,102.622,-0.21190943,-0.681,1.0,0.721,-1.9,1.0,2.0,2.0,0.0,0.26831326,0.11664399,0.26367262,0.35137013
SKU_1003,More Retail,Delhi,discount,volume_first,urban,22.17,0.8994475,46.41,-0.3426554,-0.329,0.036,0.844,1.1,0.0,0.0,0.0,0.0,0.29205936,0.21274501,0.113782525,0.3814131
SKU_1003,More Retail,Delhi,standard,balanced,suburban,22.17,0.089,46.41,-0.3426554,1.0,1.0,0.844,1.1,1.0,1.0,1.0,0.0,0.14926082,0.15091485,0.34508103,0.3547433
SKU_1003,More Retail,Delhi,premium,margin_first,urban,22.17,0.089,46.41,-0.3426554,-0.329,0.036,0.844,-2.4746752,2.0,2.0,0.0,0.0,0.27067158,0.13178639,0.20195593,0.3955861
SKU_1003,More Retail,Delhi,standard,margin_first,rural,22.17,0.089,46.41,-0.3426554,-0.329,0.036,0.844,1.1,1.0,2.0,2.0,0.0,0.29291698,0.14261739,0.15767536,0.40679026
SKU_1004,BigBasket,Bengaluru,discount,volume_first,urban,22.26,0.93678683,41.77663,-0.34536892,-0.65,1.0,0.727,-1.71,0.0,0.0,0.0,0.0,0.2678807,0.19147779,0.19758844,0.34305307
SKU_1004,BigBasket,Bengaluru,standard,balanced,suburban,22.26,0.161,41.77663,-0.34536892,-1.0,1.0,0.727,-1.71,1.0,1.0,1.0,0.0,0.16047779,0.14905125,0.34049475,0.3499762
SKU_1004,BigBasket,Bengaluru,premium,margin_first,urban,22.26,0.161,41.77663,-0.34536892,-0.65,1.0,0.727,2.1075547,2.0,2.0,0.0,0.0,0.25204247,0.11674386,0.29865798,0.33255568
SKU_1004,BigBasket,Bengaluru,standard,margin_first,rural,22.26,0.161,41.77663,-0.34536892,-0.65,1.0,0.727,-1.71,1.0,2.0,2.0,0.0,0.2652454,0.12285935,0.26191902,0.3499762
SKU_1086,Star Bazaar,Hyderabad,discount,volume_first,urban,365.46,0.93433154,536.276,-0.17503525,-0.362,0.0,0.628,-9.19,0.0,0.0,0.0,0.0,0.30319768,0.20936872,0.111961044,0.37547255
SKU_1086,Star Bazaar,Hyderabad,standard,balanced,suburban,365.46,0.192,536.276,-0.17503525,1.0,1.0,0.628,-9.19,1.0,1.0,1.0,0.0,0.16934462,0.142813,0.34701765,0.34082472
SKU_1086,Star Bazaar,Hyderabad,premium,margin_first,urban,365.46,0.192,536.276,-0.17503525,-0.362,0.0,0.628,-2.70048,2.0,2.0,0.0,0.0,0.3001561,0.12622778,0.20312187,0.37049428
SKU_1086,Star Bazaar,Hyderabad,standard,margin_first,rural,365.46,0.192,536.276,-0.17503525,-0.362,0.0,0.628,-9.19,1.0,2.0,2.0,0.0,0.31864882,0.13400471,0.15402591,0.39332056
SKU_1019,Blinkit,Mumbai,discount,volume_first,urban,51.54,0.9013659,93.288,-0.24337238,-0.547,0.0,0.432,2.57,0.0,0.0,0.0,0.0,0.30675456,0.21864751,0.11523842,0.3593595
SKU_1019,Blinkit,Mumbai,standard,balanced,suburban,51.54,0.121,93.288,-0.24337238,1.0,1.0,0.432,2.57,1.0,1.0,1.0,0.0,0.16275236,0.1527246,0.3618575,0.32266554
SKU_1019,Blinkit,Mumbai,premium,margin_first,urban,51.54,0.121,93.288,-0.24337238,-0.547,0.0,0.432,-2.0759678,2.0,2.0,0.0,0.0,0.2990669,0.13626859,0.21259959,0.35206494
SKU_1019,Blinkit,Mumbai,standard,margin_first,rural,51.54,0.121,93.288,-0.24337238,-0.547,0.0,0.432,2.57,1.0,2.0,2.0,0.0,0.31840786,0.14508122,0.1616776,0.37483335
SKU_1009,BigBasket,Delhi,discount,volume_first,urban,47.11,0.89389324,74.386,-0.31455138,-0.299,0.0,0.836,0.37,0.0,0.0,0.0,0.0,0.30821964,0.2238683,0.116245665,0.3516664
SKU_1009,BigBasket,Delhi,standard,balanced,suburban,47.11,0.235,74.386,-0.31455138,1.0,1.0,0.836,0.37,1.0,1.0,1.0,0.0,0.18255442,0.15464525,0.35714185,0.3056585
SKU_1009,BigBasket,Delhi,premium,margin_first,urban,47.11,0.235,74.386,-0.31455138,-0.299,0.0,0.836,2.5547614,2.0,2.0,0.0,0.0,0.29333067,0.12755828,0.19289006,0.386221
SKU_1009,BigBasket,Delhi,standard,margin_first,rural,47.11,0.235,74.386,-0.31455138,-0.299,0.0,0.836,0.37,1.0,2.0,2.0,0.0,0.33901164,0.14742318,0.15923515,0.35433006
SKU_1020,Reliance Retail,Mumbai,discount,volume_first,urban,27.92,0.9776285,48.581,-0.21711619,-0.236,0.0,0.868,-2.63,0.0,0.0,0.0,0.0,0.29779953,0.20294942,0.10756011,0.3916909
SKU_1020,Reliance Retail,Mumbai,standard,balanced,suburban,27.92,0.234,48.581,-0.21711619,-1.0,1.0,0.868,-2.63,1.0,1.0,1.0,0.0,0.16899085,0.13834523,0.33095527,0.36170864
SKU_1020,Reliance Retail,Mumbai,premium,margin_first,urban,27.92,0.234,48.581,-0.21711619,-0.236,0.0,0.868,-2.789691,2.0,2.0,0.0,0.0,0.29321754,0.122221716,0.19294253,0.39161822
SKU_1020,Reliance Retail,Mumbai,standard,margin_first,rural,27.92,0.234,48.581,-0.21711619,-0.236,0.0,0.868,-2.63,1.0,2.0,2.0,0.0,0.3103246,0.12935247,0.14585665,0.41446626
SKU_1091,Reliance Retail,Kolkata,discount,volume_first,urban,167.39,0.9591748,256.113,-0.16451365,-0.472,0.168,0.844,-0.4,0.0,0.0,0.0,0.0,0.31064728,0.21131615,0.13228457,0.345752
SKU_1091,Reliance Retail,Kolkata,standard,balanced,suburban,167.39,0.283,256.113,-0.16451365,1.0,1.0,0.844,-0.4,1.0,1.0,1.0,0.0,0.19087316,0.14570524,0.3554435,0.30797812
SKU_1091,Reliance Retail,Kolkata,premium,margin_first,urban,167.39,0.283,256.113,-0.16451365,-0.472,0.168,0.844,-1.923632,2.0,2.0,0.0,0.0,0.2950769,0.11632784,0.21067324,0.377922
SKU_1091,Reliance Retail,Kolkata,standard,margin_first,rural,167.39,0.283,256.113,-0.16451365,-0.472,0.168,0.844,-0.4,1.0,2.0,2.0,0.0,0.33877307,0.13355413,0.18016891,0.34750387
SKU_1078,Reliance Retail,Mumbai,discount,volume_first,urban,171.38,0.8675847,251.914,-0.26423505,-0.586,1.0,0.828,-4.51,0.0,0.0,0.0,0.0,0.25851703,0.18842302,0.19774741,0.35531256
SKU_1078,Reliance Retail,Mumbai,standard,balanced,suburban,171.38,0.249,251.914,-0.26423505,-1.0,1.0,0.828,-4.51,1.0,1.0,1.0,0.0,0.17184228,0.14089054,0.33129907,0.35596812
SKU_1078,Reliance Retail,Mumbai,premium,margin_first,urban,171.38,0.249,251.914,-0.26423505,-0.586,1.0,0.828,2.0633373,2.0,2.0,0.0,0.0,0.26050287,0.10980912,0.29098338,0.33870465
SKU_1078,Reliance Retail,Mumbai,standard,margin_first,rural,171.38,0.249,251.914,-0.26423505,-0.586,1.0,0.828,-4.51,1.0,2.0,2.0,0.0,0.27378047,0.115406,0.25484544,0.35596812
SKU_1007,Reliance Retail,Chennai,discount,volume_first,urban,53.01,0.88839704,92.547,-0.282382,-0.176,0.0,0.687,-5.65,0.0,0.0,0.0,0.0,0.29436854,0.2129974,0.11134483,0.38128924
SKU_1007,Reliance Retail,Chennai,standard,balanced,suburban,53.01,0.074,92.547,-0.282382,1.0,1.0,0.687,-5.65,1.0,1.0,1.0,0.0,0.14831434,0.14957127,0.34941763,0.35269678
SKU_1007,Reliance Retail,Chennai,premium,margin_first,urban,53.01,0.074,92.547,-0.282382,-0.176,0.0,0.687,-1.7461267,2.0,2.0,0.0,0.0,0.27826533,0.13345404,0.20464985,0.38363078
SKU_1007,Reliance Retail,Chennai,standard,margin_first,rural,53.01,0.074,92.547,-0.282382,-0.176,0.0,0.687,-5.65,1.0,2.0,2.0,0.0,0.29554632,0.14174189,0.15525654,0.40745524
SKU_1062,Star Bazaar,Kolkata,discount,volume_first,urban,68.33,0.92493767,111.943,-0.25235814,-0.683,1.0,0.42,-1.31,0.0,0.0,0.0,0.0,0.27823177,0.1962597,0.20648666,0.31902188
SKU_1062,Star Bazaar,Kolkata,standard,balanced,suburban,68.33,0.289,111.943,-0.25235814,-1.0,1.0,0.42,-1.31,1.0,1.0,1.0,0.0,0.1899252,0.14886577,0.3515631,0.30964595
SKU_1062,Star Bazaar,Kolkata,premium,margin_first,urban,68.33,0.289,111.943,-0.25235814,-0.683,1.0,0.42,1.8860711,2.0,2.0,0.0,0.0,0.28229564,0.115364395,0.3073163,0.29502365
SKU_1062,Star Bazaar,Kolkata,standard,margin_first,rural,68.33,0.289,111.943,-0.25235814,-0.683,1.0,0.42,-1.31,1.0,2.0,2.0,0.0,0.29809844,0.12182246,0.27043313,0.30964595
SKU_1010,BigBasket,Hyderabad,discount,volume_first,urban,45.59,0.89098495,88.491,-0.31644958,-0.254,0.0,0.586,2.36,0.0,0.0,0.0,0.0,0.29822367,0.21702662,0.11264866,0.37210104
SKU_1010,BigBasket,Hyderabad,standard,balanced,suburban,45.59,0.121,88.491,-0.31644958,-1.0,1.0,0.586,2.36,1.0,1.0,1.0,0.0,0.15804455,0.1522574,0.3513903,0.33830777
SKU_1010,BigBasket,Hyderabad,premium,margin_first,urban,45.59,0.121,88.491,-0.31644958,-0.254,0.0,0.586,2.1828427,2.0,2.0,0.0,0.0,0.2896526,0.13627818,0.20590718,0.36816207
