snapshot_timestamp,product_id,product_name,brand,category,retailer_company,store_location,warehouse_location,current_stock,reserved_stock,reorder_point,safety_stock,sales_velocity_per_day,lead_time_days,stock_age_days,inventory_holding_cost,stockout_risk_score,warehouse
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,Star Bazaar,Delhi,Hyderabad,1781,41,1203,865,191.74,8,114,2300.1,0.45,Hyderabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,Star Bazaar,Mumbai,Ahmedabad,3620,104,830,638,211.08,10,35,4105.17,0.7,Ahmedabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,Star Bazaar,Ahmedabad,Hyderabad,756,92,221,97,31.18,7,85,1830.38,0.45,Hyderabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,Star Bazaar,Chennai,Ahmedabad,2026,20,846,584,162.12,7,79,4991.68,0.3,Ahmedabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,Spencer's,Mumbai,Delhi,2594,17,1020,466,145.69,11,87,4015.9,0.08,Delhi
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,Spencer's,Chennai,Pune,835,155,139,57,28.78,4,87,2524.65,0.38,Pune
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,DMart,Mumbai,Mumbai,2466,16,410,284,96.6,9,67,2241.44,0.56,Mumbai
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,DMart,Hyderabad,Hyderabad,1031,187,359,275,68.66,9,26,1051.87,0.82,Hyderabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,DMart,Ahmedabad,Mumbai,3473,184,562,442,107.67,7,86,2063.41,0.11,Mumbai
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,DMart,Pune,Delhi,4045,102,915,552,126.15,3,26,4064.3,0.26,Delhi
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,DMart,Delhi,Ahmedabad,2063,151,681,307,116.27,3,9,1891.81,0.95,Ahmedabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,More Retail,Pune,Ahmedabad,673,184,137,83,40.69,4,113,4230.74,0.55,Ahmedabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,More Retail,Ahmedabad,Kolkata,3892,41,493,299,135.5,6,22,1228.85,0.89,Kolkata
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,More Retail,Bengaluru,Hyderabad,2055,30,342,171,61.22,12,71,1735.03,0.61,Hyderabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,More Retail,Hyderabad,Delhi,1483,53,874,579,140.96,13,116,3223.13,0.81,Delhi
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,More Retail,Kolkata,Kolkata,3952,174,410,290,130.54,6,84,1448.64,0.56,Kolkata
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,Reliance Retail,Ahmedabad,Bengaluru,3213,185,572,321,126.84,9,10,3598.76,0.19,Bengaluru
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,Reliance Retail,Chennai,Delhi,2058,90,471,350,100.2,7,94,4946.11,0.36,Delhi
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,BigBasket,Delhi,Bengaluru,1656,46,348,152,80.42,6,50,4388.74,0.43,Bengaluru
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,BigBasket,Pune,Chennai,6872,58,1500,1057,212.35,9,66,2600.67,0.84,Chennai
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,BigBasket,Ahmedabad,Ahmedabad,1220,71,580,281,116.96,7,7,727.43,0.5,Ahmedabad
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,BigBasket,Hyderabad,Kolkata,5027,37,1048,599,195.88,6,94,2146.0,0.41,Kolkata
2026-06-21 19:57:13,SKU_1009,Coca Cola 1L Regular,Coca Cola,Beverages,BigBasket,Kolkata,Chennai,227,151,140,72,24.27,8,65,2526.59,0.54,Chennai
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,BigBasket,Chennai,Kolkata,1213,19,306,139,55.81,7,103,2631.85,0.46,Kolkata
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,BigBasket,Hyderabad,Chennai,3052,51,646,359,139.28,11,95,4291.71,0.58,Chennai
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,BigBasket,Delhi,Hyderabad,2589,131,648,470,119.0,7,43,3532.13,0.93,Hyderabad
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,BigBasket,Mumbai,Kolkata,3974,162,892,526,134.66,12,101,4874.26,0.57,Kolkata
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,Reliance Retail,Kolkata,Pune,1247,47,304,221,49.95,5,5,3076.57,0.68,Pune
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,Reliance Retail,Hyderabad,Pune,1077,186,275,132,54.11,10,100,3251.65,0.47,Pune
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,Reliance Retail,Bengaluru,Bengaluru,5221,153,1233,653,188.92,12,62,2864.65,0.33,Bengaluru
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,Blinkit,Ahmedabad,Hyderabad,3333,166,931,552,126.99,5,36,3011.39,0.25,Hyderabad
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,Blinkit,Hyderabad,Bengaluru,3438,186,953,649,214.45,7,62,2069.61,0.89,Bengaluru
2026-06-21 19:57:13,SKU_1010,Coca Cola 1L Value,Coca Cola,Beverages,Blinkit,Delhi,Pune,2739,111,642,466,178.06,14,103,1159.14,0.09,Pune
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Spencer's,Ahmedabad,Mumbai,1635,167,307,213,70.58,5,32,728.44,0.86,Mumbai
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Spencer's,Mumbai,Chennai,875,193,214,126,61.26,12,99,1118.6,0.92,Chennai
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Spencer's,Pune,Ahmedabad,2642,132,1349,890,215.47,14,37,1945.25,0.63,Ahmedabad
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Spencer's,Hyderabad,Kolkata,2094,54,1180,669,201.13,15,23,4702.65,0.08,Kolkata
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Blinkit,Ahmedabad,Chennai,394,82,59,34,16.9,12,70,2859.43,0.85,Chennai
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Blinkit,Mumbai,Mumbai,918,94,185,86,42.51,9,83,1657.69,0.22,Mumbai
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Blinkit,Chennai,Bengaluru,4872,54,969,624,166.01,12,115,2324.71,0.43,Bengaluru
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Blinkit,Delhi,Delhi,1547,132,285,150,82.22,5,1,1673.53,0.26,Delhi
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Blinkit,Kolkata,Kolkata,5722,76,764,505,169.52,13,31,779.56,0.16,Kolkata
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Star Bazaar,Delhi,Mumbai,6529,173,1398,1071,204.24,6,48,3265.81,0.25,Mumbai
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Star Bazaar,Bengaluru,Chennai,514,116,285,194,42.38,9,97,2918.83,0.65,Chennai
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Star Bazaar,Chennai,Mumbai,877,144,404,233,59.77,13,47,851.46,0.56,Mumbai
2026-06-21 19:57:13,SKU_1011,Coca Cola 1L Family,Coca Cola,Beverages,Star Bazaar,Hyderabad,Delhi,630,52,152,80,27.66,10,57,1023.08,0.23,Delhi
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,DMart,Ahmedabad,Hyderabad,2495,10,475,331,152.92,11,10,703.8,0.36,Hyderabad
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,DMart,Hyderabad,Mumbai,977,130,215,88,28.07,8,24,3960.37,0.74,Mumbai
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,DMart,Kolkata,Pune,5483,124,1099,821,215.56,8,49,861.12,0.92,Pune
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,DMart,Pune,Mumbai,2251,55,1418,1130,194.28,8,68,1073.06,0.93,Mumbai
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,DMart,Bengaluru,Ahmedabad,5289,182,1469,1010,186.14,8,69,2206.74,0.26,Ahmedabad
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,JioMart,Chennai,Kolkata,557,71,131,63,21.6,3,77,651.09,0.59,Kolkata
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,JioMart,Mumbai,Pune,1482,122,1066,526,159.17,5,97,4386.79,0.1,Pune
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,JioMart,Delhi,Chennai,1870,157,837,534,118.3,12,105,1942.99,0.32,Chennai
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,JioMart,Pune,Hyderabad,1145,80,182,77,44.37,11,113,3808.45,0.21,Hyderabad
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,JioMart,Kolkata,Chennai,3546,174,498,332,154.14,14,68,1934.31,0.42,Chennai
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Blinkit,Hyderabad,Hyderabad,3526,191,1229,562,169.66,9,118,759.31,0.42,Hyderabad
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Blinkit,Bengaluru,Hyderabad,2239,62,496,263,100.38,3,119,2524.04,0.38,Hyderabad
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Blinkit,Mumbai,Pune,3793,182,406,260,124.81,2,112,827.53,0.77,Pune
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Reliance Retail,Ahmedabad,Bengaluru,2510,199,313,139,77.15,14,62,4614.99,0.68,Bengaluru
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Reliance Retail,Mumbai,Chennai,2979,82,668,368,159.27,10,84,2116.67,0.29,Chennai
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Reliance Retail,Delhi,Ahmedabad,2573,91,419,320,120.13,7,41,2362.69,0.56,Ahmedabad
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Spencer's,Delhi,Hyderabad,3052,49,847,405,128.43,5,49,3064.05,0.27,Hyderabad
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Spencer's,Kolkata,Ahmedabad,4280,195,599,393,127.88,9,59,1257.05,0.77,Ahmedabad
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,Spencer's,Ahmedabad,Kolkata,1364,144,270,111,49.7,15,10,4753.35,0.65,Kolkata
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,More Retail,Pune,Kolkata,2674,65,1226,738,187.72,7,8,3280.26,0.65,Kolkata
2026-06-21 19:57:13,SKU_1012,Coca Cola 2L Mini,Coca Cola,Beverages,More Retail,Mumbai,Kolkata,2975,146,769,477,141.39,2,3,2882.38,0.3,Kolkata
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,Reliance Retail,Mumbai,Chennai,600,78,256,183,45.52,3,48,4816.84,0.46,Chennai
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,Reliance Retail,Hyderabad,Mumbai,1739,177,291,231,64.86,12,98,642.58,0.41,Mumbai
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,JioMart,Ahmedabad,Chennai,984,154,198,156,31.95,3,115,2876.72,0.09,Chennai
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,JioMart,Kolkata,Ahmedabad,1834,79,433,181,58.34,3,88,4665.13,0.86,Ahmedabad
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,JioMart,Chennai,Chennai,1160,14,997,782,130.52,11,19,3885.15,0.69,Chennai
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,JioMart,Pune,Bengaluru,973,155,368,270,96.65,8,87,4534.37,0.35,Bengaluru
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,JioMart,Mumbai,Mumbai,2001,138,1349,941,169.9,7,7,939.59,0.26,Mumbai
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,Spencer's,Chennai,Chennai,5832,17,860,562,172.65,14,58,2707.72,0.37,Chennai
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,Spencer's,Hyderabad,Pune,4087,31,1330,942,207.93,6,103,1609.02,0.12,Pune
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,Blinkit,Delhi,Kolkata,2757,88,588,339,166.63,14,35,960.04,0.13,Kolkata
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,Blinkit,Bengaluru,Mumbai,2381,16,574,250,103.35,10,12,3186.16,0.76,Mumbai
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,Blinkit,Chennai,Mumbai,1600,195,973,739,192.06,5,74,2844.97,0.67,Mumbai
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,Blinkit,Mumbai,Delhi,759,26,216,100,49.75,6,54,1848.89,0.75,Delhi
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,DMart,Hyderabad,Hyderabad,1815,11,483,376,136.73,7,108,3290.86,0.77,Hyderabad
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,DMart,Mumbai,Delhi,1406,86,584,308,82.56,13,26,2655.54,0.21,Delhi
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,DMart,Chennai,Ahmedabad,1605,157,645,459,96.64,7,49,1761.35,0.76,Ahmedabad
2026-06-21 19:57:13,SKU_1013,Coca Cola 2L Regular,Coca Cola,Beverages,DMart,Bengaluru,Delhi,2979,184,359,253,89.83,2,94,2577.3,0.69,Delhi
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,JioMart,Delhi,Mumbai,4097,124,1042,829,150.03,9,75,2303.62,0.51,Mumbai
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,JioMart,Chennai,Chennai,5433,189,1164,882,203.68,10,77,3371.81,0.13,Chennai
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,JioMart,Ahmedabad,Kolkata,4446,154,824,653,172.64,12,83,2298.28,0.73,Kolkata
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,JioMart,Mumbai,Hyderabad,4178,66,650,392,212.97,10,72,3112.33,0.57,Hyderabad
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,JioMart,Pune,Delhi,1974,98,729,582,106.38,9,14,1829.44,0.88,Delhi
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,More Retail,Mumbai,Ahmedabad,2457,62,947,576,207.84,7,61,939.3,0.7,Ahmedabad
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,More Retail,Pune,Mumbai,1057,15,347,256,107.75,12,14,3547.13,0.2,Mumbai
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Spencer's,Delhi,Pune,1616,171,439,207,82.85,12,85,2444.61,0.08,Pune
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Spencer's,Hyderabad,Pune,1877,11,839,572,140.89,5,36,3885.46,0.78,Pune
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Spencer's,Mumbai,Delhi,299,103,204,108,27.83,9,15,1680.59,0.83,Delhi
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Reliance Retail,Pune,Delhi,672,182,203,138,38.42,6,118,3265.18,0.13,Delhi
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Reliance Retail,Hyderabad,Delhi,474,105,192,130,42.46,10,50,2382.08,0.17,Delhi
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Reliance Retail,Bengaluru,Delhi,1219,152,578,269,93.66,6,18,1341.94,0.81,Delhi
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Reliance Retail,Ahmedabad,Ahmedabad,4453,44,1101,526,141.98,8,72,2774.47,0.5,Ahmedabad
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Blinkit,Pune,Hyderabad,282,18,217,110,31.95,10,37,1256.94,0.46,Hyderabad
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Blinkit,Chennai,Mumbai,4795,156,961,428,167.22,14,70,4204.77,0.38,Mumbai
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Blinkit,Bengaluru,Bengaluru,1675,118,1211,534,183.64,15,84,3881.05,0.32,Bengaluru
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Blinkit,Ahmedabad,Mumbai,4428,122,1042,777,219.86,3,100,4153.5,0.24,Mumbai
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,Blinkit,Mumbai,Pune,4422,52,1214,784,166.21,14,27,4160.88,0.77,Pune
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,BigBasket,Hyderabad,Hyderabad,2197,141,361,286,81.35,12,105,928.51,0.92,Hyderabad
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,BigBasket,Ahmedabad,Delhi,5776,189,1401,1045,176.07,5,19,3701.28,0.8,Delhi
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,BigBasket,Pune,Hyderabad,4492,170,932,527,171.1,9,10,3351.32,0.84,Hyderabad
2026-06-21 19:57:13,SKU_1014,Coca Cola 2L Value,Coca Cola,Beverages,BigBasket,Mumbai,Chennai,747,126,149,116,34.08,7,75,511.13,0.75,Chennai
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,Star Bazaar,Mumbai,Hyderabad,1169,92,242,176,59.66,7,71,3100.7,0.56,Hyderabad
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,Star Bazaar,Pune,Kolkata,1978,21,734,322,114.49,14,108,2568.12,0.16,Kolkata
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,Star Bazaar,Hyderabad,Pune,3800,61,573,457,190.82,4,113,3424.99,0.19,Pune
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,Star Bazaar,Bengaluru,Hyderabad,3175,31,1293,709,206.21,12,22,733.04,0.61,Hyderabad
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,Spencer's,Pune,Delhi,1278,161,857,420,159.26,12,57,541.79,0.68,Delhi
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,Spencer's,Chennai,Delhi,6329,132,932,399,182.51,8,12,3788.44,0.14,Delhi
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,Spencer's,Kolkata,Delhi,2518,174,292,232,79.24,4,9,2887.29,0.06,Delhi
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,More Retail,Ahmedabad,Ahmedabad,1654,65,445,193,58.68,3,18,3886.01,0.58,Ahmedabad
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,More Retail,Delhi,Delhi,3187,73,428,218,93.73,3,32,2990.28,0.59,Delhi
2026-06-21 19:57:13,SKU_1015,Coca Cola 2L Family,Coca Cola,Beverages,More Retail,Chennai,Hyderabad,4051,62,900,546,139.56,10,25,3865.3,0.32,Hyderabad
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,Blinkit,Bengaluru,Kolkata,1446,102,1085,839,145.81,4,50,4373.66,0.56,Kolkata
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,Blinkit,Ahmedabad,Mumbai,2377,14,612,388,89.91,2,34,1470.84,0.88,Mumbai
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,Star Bazaar,Hyderabad,Delhi,1920,81,631,273,101.83,3,66,4644.16,0.93,Delhi
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,Star Bazaar,Chennai,Mumbai,788,89,277,188,46.85,13,109,1573.87,0.27,Mumbai
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,Star Bazaar,Pune,Kolkata,2276,89,1239,825,204.55,12,95,1290.41,0.06,Kolkata
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,Star Bazaar,Ahmedabad,Chennai,358,143,236,143,43.13,15,93,1666.61,0.38,Chennai
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,Star Bazaar,Bengaluru,Mumbai,5328,17,1124,600,168.7,8,35,2857.34,0.29,Mumbai
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,More Retail,Ahmedabad,Delhi,1136,104,873,404,119.71,14,14,4524.21,0.66,Delhi
2026-06-21 19:57:13,SKU_1016,Coke Zero 300ml Mini,Coca Cola,Beverages,More Retail,Bengaluru,Kolkata,1081,72,116,48,38.64,7,50,4641.02,0.21,Kolkata
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,More Retail,Pune,Kolkata,713,55,343,167,70.61,10,6,4793.36,0.11,Kolkata
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,More Retail,Chennai,Chennai,1723,32,797,495,110.34,2,48,1403.02,0.56,Chennai
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,More Retail,Delhi,Ahmedabad,1918,60,411,284,77.3,10,98,4081.88,0.19,Ahmedabad
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,DMart,Kolkata,Hyderabad,1687,36,1319,635,209.95,5,54,2714.13,0.1,Hyderabad
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,DMart,Mumbai,Bengaluru,5970,143,760,429,219.38,7,59,4885.5,0.13,Bengaluru
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,DMart,Hyderabad,Mumbai,401,161,245,153,34.59,8,85,4838.98,0.26,Mumbai
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,DMart,Delhi,Chennai,1130,91,479,278,68.5,5,10,4746.0,0.17,Chennai
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,DMart,Ahmedabad,Ahmedabad,1891,129,609,320,172.88,3,69,2112.29,0.74,Ahmedabad
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,BigBasket,Hyderabad,Kolkata,1254,65,337,247,47.31,7,19,910.46,0.27,Kolkata
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,BigBasket,Bengaluru,Hyderabad,1922,54,561,231,87.93,8,110,2534.91,0.72,Hyderabad
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,BigBasket,Delhi,Delhi,1355,41,464,187,66.22,15,100,4921.55,0.17,Delhi
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,BigBasket,Kolkata,Mumbai,3318,159,1130,716,183.85,15,10,598.1,0.11,Mumbai
2026-06-21 19:57:13,SKU_1017,Coke Zero 300ml Regular,Coca Cola,Beverages,BigBasket,Ahmedabad,Chennai,3994,41,728,303,200.01,9,7,1255.95,0.57,Chennai
2026-06-21 19:57:13,SKU_1018,Coke Zero 300ml Value,Coca Cola,Beverages,Star Bazaar,Delhi,Bengaluru,1278,175,646,334,106.43,8,113,2978.1,0.1,Bengaluru
2026-06-21 19:57:13,SKU_1018,Coke Zero 300ml Value,Coca Cola,Beverages,Star Bazaar,Ahmedabad,Bengaluru,846,171,289,230,72.35,10,102,587.88,0.39,Bengaluru
2026-06-21 19:57:13,SKU_1018,Coke Zero 300ml Value,Coca Cola,Beverages,Star Bazaar,Pune,Chennai,3378,154,1113,668,161.24,8,35,1309.17,0.34,Chennai
2026-06-21 19:57:13,SKU_1018,Coke Zero 300ml Value,Coca Cola,Beverages,Reliance Retail,Kolkata,Bengaluru,939,50,152,66,27.01,12,31,1699.37,0.78,Bengaluru
2026-06-21 19:57:13,SKU_1018,Coke Zero 300ml Value,Coca Cola,Beverages,Reliance Retail,Pune,Bengaluru,1930,157,1620,1196,203.04,14,50,2096.62,0.81,Bengaluru
2026-06-21 19:57:13,SKU_1018,Coke Zero 300ml Value,Coca Cola,Beverages,Reliance Retail,Delhi,Chennai,2401,161,1122,461,188.27,13,46,4764.01,0.56,Chennai
2026-06-21 19:57:13,SKU_1018,Coke Zero 300ml Value,Coca Cola,Beverages,Blinkit,Ahmedabad,Bengaluru,460,15,167,101,50.99,2,43,4630.53,0.23,Bengaluru
